video_id,video_title,comment_id,comment_text,author_name,like_count,reply_count,published_at,updated_at,comment_length,is_reply,days_since_upload,video_view_count,video_like_count,video_comment_count,video_upload_date,video_description,parent_id,detected_language,comment_type,word_count,hour_of_day,day_of_week,quality_score,sentiment
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugx6LXBLgJpMVr4G84V4AaABAg,"Who else cried😭?? This was so beautiful, the song, the mv. Very nostalgic. Portrays alienation and lonelines. A cinematic masterpiece. NEWJEANS U DID IT AGAIN!!",@Ray-yk6bx,5597,46,2022-12-19 09:40:40+00:00,2022-12-19T09:40:40Z,160,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,25,9,Monday,100,positive
,,Ugx6LXBLgJpMVr4G84V4AaABAg.9jo_K6tjYPr9joaZafV615,I CRIED FR,@Ning_nou,62,0,2022-12-19 09:51:31+00:00,,10,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugx6LXBLgJpMVr4G84V4AaABAg,it,general,3,9,Monday,40,neutral
,,Ugx6LXBLgJpMVr4G84V4AaABAg.9jo_K6tjYPr9joawYCNNMv,"EVERY TIME I SEE IT I'M READY BUT NO, I'M STRONG HAHAHA",@meilliums,34,0,2022-12-19 09:54:47+00:00,,55,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugx6LXBLgJpMVr4G84V4AaABAg,en,general,12,9,Monday,50,neutral
,,Ugx6LXBLgJpMVr4G84V4AaABAg.9jo_K6tjYPr9jobISttuTJ,same bro,@aldrinbascara1756,11,0,2022-12-19 09:57:55+00:00,,8,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugx6LXBLgJpMVr4G84V4AaABAg,hr,general,2,9,Monday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyOpVMYq2KcFACOGvN4AaABAg,와 디토가 찐이네…ㄷ 심지어 어떤 커뮤니티에서 디토 해석 글 실시간 삭제됐다네요,@으-i4b,1157,17,2024-04-29 15:22:38+00:00,2024-04-29T15:22:38Z,44,False,471.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,mv_analysis,11,15,Monday,80,neutral
,,UgyOpVMYq2KcFACOGvN4AaABAg.A2ovXW6V0l3A2ovajQnzsS,ㄷㅅㅂㅈ,@으-i4b,7,0,2024-04-29 15:23:12+00:00,,4,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgyOpVMYq2KcFACOGvN4AaABAg,unknown,general,1,15,Monday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgybB7RxbRb3NORf7kB4AaABAg,I miss new jeans,@patriciofloresgonzalez2259,284,5,2025-05-09 16:42:06+00:00,2025-05-09T16:42:06Z,16,False,96.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,4,16,Friday,50,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzRDmfMnzFDbeli6KV4AaABAg,"When “Ditto” came out, it felt like youth. Now it feels like goodbye.
And somehow… the vibe, the silence, the distance—it all fits.
NewJeans didn’t just make music. They made memory.
And we’re holding onto every frame.",@emmapham8267,643,4,2025-03-24 02:19:08+00:00,2025-03-24T02:19:08Z,218,False,143.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,emotional_response,37,2,Monday,90,positive
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxWE7tLsEkqJk7-4uV4AaABAg,"The creative team that have been guiding New Jeans since debut has done a truly INCREDIBLE job.  These girls are getting the absolute best support in terms of concept, songs, choreography, styling and ""branding"".  The ""Ditto"" sides A & B are two absolutely incredible MVs in terms of the concept and artistry of the MV cinematography and direction.  The wistful, melancholic and slightly haunting sound/singing supports perfectly the message of the song.  It was truly a stroke of inspiration to make this into two MVs, with both MVs needing to be viewed in order to gain the fuller, more deep meaning.  The ending of Side A is so heartbreaking when it dawns upon the viewer the darkness that was obscured by the girl's vicarious joy she experienced through her imaginary friendship with New Jeans.  For the second MV, the way I interpreted it, was that the girl finally realizes that it is unhealthy for her to live in an imaginary world in which the New Jeans girls are her imaginary friends, and she makes a painful decision to leave her imaginary world and to live in reality (she destroys the camera, walks with the boy, has relationship problems. etc.).  That is also why the deer walks away in the corridor, as she no longer lives in a fantasy world.  Then, years later the adult version of the girl returns to her childhood bedroom and reminisces about her past, including the happy memories of her passion for Kpop idols (symbolized by New Jeans).  The girl (now a woman) is able to again let New Jeans back into her life in a healthy manner (with the 5 New Jeans girls happily reentering her room), as she is now more grounded and better able mentally to reap the benefits and enjoyment of Kpop without the unhealthy obsession that her less mature self fell into.",@davidk6269,1957,9,2022-12-20 20:47:15+00:00,2022-12-22T15:33:50Z,1773,False,967.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,311,20,Tuesday,100,melancholy_positive
,,UgxWE7tLsEkqJk7-4uV4AaABAg.9jsLP9CdXOx9jt8FgVgDYO,How u put it into words so well,@fanti2945,46,0,2022-12-21 04:11:36+00:00,,31,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxWE7tLsEkqJk7-4uV4AaABAg,en,general,8,4,Wednesday,40,neutral
,,UgxWE7tLsEkqJk7-4uV4AaABAg.9jsLP9CdXOx9jtElnmd2BE,Yes I like this one better people literally making scary stories out of it I got scared last night 🥲,@dips92,28,0,2022-12-21 05:08:33+00:00,,100,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxWE7tLsEkqJk7-4uV4AaABAg,en,general,20,5,Wednesday,50,neutral
,,UgxWE7tLsEkqJk7-4uV4AaABAg.9jsLP9CdXOx9jtNS-6hyQj,Who sang the haunting sound?,@inquisitvem6723,3,0,2022-12-21 06:24:21+00:00,,28,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxWE7tLsEkqJk7-4uV4AaABAg,en,music_technical,5,6,Wednesday,25,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugy75Nuw68_FlnXEXsx4AaABAg,I literally got goosebumps. Like??? Some kpop groups their songs are just too noisy for me but NEWJEANS just give me this nostalgic rnb pop genre. I love this MV so much. Thought it was a love story but the plot twist...damn,@shariffahnorafiqah8044,967,9,2022-12-20 01:30:07+00:00,2022-12-20T01:30:07Z,224,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,mv_analysis,42,1,Tuesday,100,positive
,,Ugy75Nuw68_FlnXEXsx4AaABAg.9jqGz65ozfF9jqY-cP8ElW,Agree with yoj,@fretzelynjeanpatos9137,5,0,2022-12-20 03:58:52+00:00,,14,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugy75Nuw68_FlnXEXsx4AaABAg,en,general,3,3,Tuesday,10,neutral
,,Ugy75Nuw68_FlnXEXsx4AaABAg.9jqGz65ozfF9jqcZjF8OHc,I didn't get the story can you explain me please..... Oh no I skipped the last part that's why I didn't get it...,@richatiwary1902,3,0,2022-12-20 04:47:30+00:00,,113,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugy75Nuw68_FlnXEXsx4AaABAg,en,mv_analysis,23,4,Tuesday,50,positive
,,Ugy75Nuw68_FlnXEXsx4AaABAg.9jqGz65ozfF9jqci5G3BgX,NWJNS AND NINEI CARRYING THE MUSIC SIDE OF KPOP RN,@zonx.,2,0,2022-12-20 04:48:46+00:00,,50,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugy75Nuw68_FlnXEXsx4AaABAg,en,general,10,4,Tuesday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzuaX8TYPMttdZL9Np4AaABAg,newjeans大好きだよ。まだ伝説にはならないで。また楽しそうにパフォーマンスする姿見せてほしいな,@さのこ-c7g,50,0,2025-05-28 07:37:46+00:00,2025-05-28T07:37:46Z,50,False,77.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,general,1,7,Wednesday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgxyX8tOBnrvVuroY4J4AaABAg,NEWJEANS DITTO WON SONG OF THE YEAR AT MAMA AWARDS 2023!! CONGRATS YOU GUYS DESERVE IT,@lanellemaina9174,2762,13,2023-11-29 11:14:18+00:00,2023-11-29T11:14:18Z,86,False,623.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,16,11,Wednesday,80,neutral
,,UgxyX8tOBnrvVuroY4J4AaABAg.9xh5Hk7VEHW9xhD6FM3GhH,my babies 💙🥺,@annyeonghasenew,17,0,2023-11-29 12:22:39+00:00,,12,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxyX8tOBnrvVuroY4J4AaABAg,tl,general,3,12,Wednesday,30,neutral
,,UgxyX8tOBnrvVuroY4J4AaABAg.9xh5Hk7VEHW9xhgtmCn6P0,Is it available online now? Wanna watch their speech/performance if any.,@allways_alexa,7,0,2023-11-29 16:51:41+00:00,,72,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgxyX8tOBnrvVuroY4J4AaABAg,en,general,11,16,Wednesday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgzcGrB5WbCe4mvQ_O54AaABAg,"For such a young group to be able to capture the vibes and essence of this song, it’s truly impressive. Also speaks volumes that they are willing to ditch creative trends to make such a nostalgic feeling song. With the creative team that’s behind these girls and the talent that they have, there’s no limit to the success they’ll have",@ethanmorrow732,7729,44,2022-12-19 18:18:25+00:00,2022-12-19T18:18:25Z,334,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,emotional_response,60,18,Monday,100,positive
,,UgzcGrB5WbCe4mvQ_O54AaABAg.9jpV_FePQte9jpdPoWj2hj,praise for their ceo and creative director minheejin! She's amazing,@napperforlife2020,120,0,2022-12-19 19:35:38+00:00,,67,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzcGrB5WbCe4mvQ_O54AaABAg,en,fan_support,10,19,Monday,60,positive
,,UgzcGrB5WbCe4mvQ_O54AaABAg.9jpV_FePQte9jpe4jOGxTi,"@@napperforlife2020 well... her creations are definitely amazing, but she' s a pedophile... lets not praise her",@vividspop,0,0,2022-12-19 19:41:30+00:00,,111,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzcGrB5WbCe4mvQ_O54AaABAg,en,fan_support,16,19,Monday,30,positive
,,UgzcGrB5WbCe4mvQ_O54AaABAg.9jpV_FePQte9jpfhSfjC5c,"@@vividspop don't make disgusting statements like that, especially you being a koreaboo.",@napperforlife2020,0,0,2022-12-19 19:55:40+00:00,,88,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",UgzcGrB5WbCe4mvQ_O54AaABAg,en,general,12,19,Monday,20,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzl8QAlDRXTOThb_1x4AaABAg,"このMVはKPOPの中でも何年経っても色褪せない名作だと思います。
絶対消さないでください。",@cream1365,1997,7,2024-09-02 18:18:40+00:00,2024-09-02T18:18:40Z,46,False,345.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ja,mv_analysis,2,18,Monday,80,neutral
,,Ugzl8QAlDRXTOThb_1x4AaABAg.A7tfq92QPnBA8KTovNudGh,Well..,@itzash4207,7,0,2024-09-13 13:23:39+00:00,,6,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzl8QAlDRXTOThb_1x4AaABAg,de,general,1,13,Friday,20,neutral
,,Ugzl8QAlDRXTOThb_1x4AaABAg.A7tfq92QPnBA8Ka_mQQeyr,@@itzash4207well what tho,@syafiqriduan6420,8,0,2024-09-13 14:31:29+00:00,,25,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzl8QAlDRXTOThb_1x4AaABAg,en,general,3,14,Friday,30,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwafwRZiIH6_w4xx7x4AaABAg,"과거의 기억을 회상시키는 유일무이한 뉴진스
진정한 매력은 시간이 지나면서 드러나고
절대로 시들지 않습니다",@김주만-n7g,4,0,2025-08-12 15:02:46+00:00,2025-08-12T15:02:46Z,58,False,1.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,13,15,Tuesday,40,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugz9fllLqMj-ipUAAnd4AaABAg,민희진이 데뷔시기에 민감했던 이유를 알겠음... 그 시기에 보여줄 수 있는 감성이 있고 그걸 준비해놨는데 맘대로 데뷔일 미루자고 했으니 나라도 열받았을 듯,@YR-wz5id,4979,20,2024-04-26 14:03:04+00:00,2024-04-26T14:03:04Z,86,False,474.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,general,21,14,Friday,80,neutral
,,Ugz9fllLqMj-ipUAAnd4AaABAg.A2h32BgizJ-A2izYGvmHNQ,맞네요 ㄷㄷ,@BNZ-1029,74,0,2024-04-27 08:02:15+00:00,,6,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugz9fllLqMj-ipUAAnd4AaABAg,ko,general,2,8,Saturday,40,neutral
,,Ugz9fllLqMj-ipUAAnd4AaABAg.A2h32BgizJ-A2j5NebamDh,宝宝们真的很棒！！,@s-sb6de,29,0,2024-04-27 09:01:57+00:00,,9,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugz9fllLqMj-ipUAAnd4AaABAg,zh-cn,general,1,9,Saturday,30,neutral
,,Ugz9fllLqMj-ipUAAnd4AaABAg.A2h32BgizJ-A2jWkDCCWh_,그리고 민지 하니가 데뷔 때 이미 고3이엇어요 더 늦어지면 교복컨셉 민망해지는 거….,@멜론팜,466,0,2024-04-27 13:01:06+00:00,,47,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugz9fllLqMj-ipUAAnd4AaABAg,ko,general,12,13,Saturday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgwcQHFvOEyBMoQBmOZ4AaABAg,와...진짜 청량하면 여름청량이 먼저 떠올라서 다음곡은 뭐가 나올까했는데 어떻게 또 이런 노래에 이런 뮤비를 만들었어 진짜 천재다 걍..겨울이랑 너무 잘어울리는 스산한 느낌의 지나간 내 추억들같음ㅠ 진짜 민희진 천재다,@akshateig,153,0,2022-12-19 09:56:20+00:00,2022-12-19T09:56:20Z,121,False,968.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,emotional_response,28,9,Monday,80,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,Ugzxh8gA5zhl7HXe2BB4AaABAg,when the fans grow up and watch this in their 30's it's gonna hit hard,@enigmaohawaii,4938,45,2023-02-27 03:53:28+00:00,2023-02-27T03:53:28Z,70,False,899.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,en,general,15,3,Monday,80,neutral
,,Ugzxh8gA5zhl7HXe2BB4AaABAg.9mcCEN57_Ke9mfE_-o6onQ,mm anw im 29 so hahah,@tenyharyati9355,95,0,2023-02-28 08:11:37+00:00,,21,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzxh8gA5zhl7HXe2BB4AaABAg,so,general,6,8,Tuesday,50,neutral
,,Ugzxh8gA5zhl7HXe2BB4AaABAg.9mcCEN57_Ke9mgAN6CSHrm,@Teny Haryati  not talking about you specifically more the korean teenagers,@enigmaohawaii,36,0,2023-02-28 16:54:09+00:00,,75,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzxh8gA5zhl7HXe2BB4AaABAg,en,general,11,16,Tuesday,50,neutral
,,Ugzxh8gA5zhl7HXe2BB4AaABAg.9mcCEN57_Ke9mhh5DSgj-o,@@enigmaohawaii haha chill im just joking lol,@tenyharyati9355,66,0,2023-03-01 07:08:02+00:00,,45,True,,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",Ugzxh8gA5zhl7HXe2BB4AaABAg,et,general,7,7,Wednesday,50,neutral
pSUydWEqKwE,NewJeans 'Ditto' Side A,UgyfhNRf8SCl1DwdSHt4AaABAg,"내가 블랙핑크 이후로 처음으로 깊게 빠져들어본 걸그룹이 너네야
내가 yg 이외의 그룹을 좋아하게 된 건 너네가 처음이야
그립다
얼마든지 기다릴테니까 걱정마
특히 혜인아 언니가 많이많이 사랑해",@user-hx2hc7zo3d,27,0,2025-07-23 15:58:26+00:00,2025-07-23T15:58:47Z,106,False,21.0,56819710,1596189,41303,2022-12-19T09:00:03Z,"Producer: MIN HEE JIN
Music Video Director: Wooseok Shin (DOLPHINERS FILM)


ⓒ 2022 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87  
OFFICIAL YOUTU...",,ko,fan_support,26,15,Wednesday,60,positive
